date,open,high,low,close,volume,foreign_ownership,code,name,daily_return,event_day,cumulative_return,benchmark_return,abnormal_return,cumulative_abnormal_return,asset,case
2024-11-08,137100.0,138300.0,134700.0,135700.0,102009.0,19.04,018260,Samsung SDS,0.0007374631268437515,-56,0.06598586017282004,-0.0013569208813747347,0.002094384008218486,-0.027002243402693082,Samsung SDS,LG CNS IPO
2024-11-11,134200.0,136100.0,133300.0,134300.0,67118.0,19.05,018260,Samsung SDS,-0.010316875460574804,-55,0.054988216810683443,-0.011514358784139977,0.0011974833235651738,-0.02580476007912791,Samsung SDS,LG CNS IPO
2024-11-12,133400.0,139000.0,133400.0,137300.0,184531.0,19.09,018260,Samsung SDS,0.022338049143708183,-54,0.07855459544383336,-0.019390439474494925,0.04172848861820311,0.0159237285390752,Samsung SDS,LG CNS IPO
2024-11-13,137300.0,138100.0,133600.0,136000.0,105767.0,19.11,018260,Samsung SDS,-0.009468317552804084,-53,0.06834249803613512,-0.026379920807872548,0.016911603255068464,0.03283533179414366,Samsung SDS,LG CNS IPO
2024-11-14,137000.0,141000.0,136100.0,139400.0,242323.0,19.1,018260,Samsung SDS,0.02499999999999991,-52,0.09505106048703849,0.0007364257699373766,0.024263574230062535,0.0570989060242062,Samsung SDS,LG CNS IPO
2024-11-15,140600.0,143500.0,137300.0,139600.0,206516.0,19.03,018260,Samsung SDS,0.0014347202295552641,-51,0.0966221523959152,-0.0008268357821452632,0.0022615560117005273,0.059360462035906725,Samsung SDS,LG CNS IPO
2024-11-18,142300.0,154000.0,140000.0,148300.0,533400.0,19.09,018260,Samsung SDS,0.06232091690544417,-50,0.16496465043205033,0.021602409738255446,0.04071850716718872,0.10007896920309545,Samsung SDS,LG CNS IPO
2024-11-19,147600.0,153200.0,147300.0,148300.0,192752.0,19.04,018260,Samsung SDS,0.0,-49,0.16496465043205033,0.0011664310853882753,-0.0011664310853882753,0.09891253811770717,Samsung SDS,LG CNS IPO
2024-11-20,147500.0,149700.0,145600.0,147500.0,116669.0,19.03,018260,Samsung SDS,-0.0053944706675657095,-48,0.15868028279654367,0.004182932502680092,-0.009577403170245802,0.08933513494746137,Samsung SDS,LG CNS IPO
2024-11-21,148200.0,148700.0,146000.0,146000.0,100405.0,19.01,018260,Samsung SDS,-0.01016949152542368,-47,0.1468970934799685,-0.0006687373352830539,-0.009500754190140626,0.07983438075732074,Samsung SDS,LG CNS IPO
2024-11-22,147500.0,149500.0,145400.0,147100.0,120506.0,18.99,018260,Samsung SDS,0.007534246575342518,-46,0.15553809897879023,0.008308373276143532,-0.0007741267008010144,0.07906025405651973,Samsung SDS,LG CNS IPO
2024-11-25,148500.0,150900.0,145900.0,148800.0,219961.0,18.94,018260,Samsung SDS,0.011556764106050332,-45,0.1688923802042419,0.013233436215637218,-0.0016766721095868853,0.07738358194693284,Samsung SDS,LG CNS IPO
2024-11-26,147400.0,153200.0,147400.0,151500.0,158960.0,18.96,018260,Samsung SDS,0.01814516129032251,-44,0.19010212097407697,-0.005516229077392909,0.023661390367715418,0.10104497231464826,Samsung SDS,LG CNS IPO
2024-11-27,150600.0,152500.0,148000.0,149600.0,146528.0,18.96,018260,Samsung SDS,-0.012541254125412515,-43,0.17517674783974857,-0.006864098779539529,-0.005677155345872986,0.09536781696877528,Samsung SDS,LG CNS IPO
2024-11-28,149900.0,150800.0,146800.0,149800.0,96271.0,18.93,018260,Samsung SDS,0.0013368983957218195,-42,0.1767478397486253,0.0006432127076458904,0.000693685688075929,0.0960615026568512,Samsung SDS,LG CNS IPO
2024-11-29,149400.0,149900.0,146100.0,146700.0,152607.0,18.91,018260,Samsung SDS,-0.020694259012016047,-41,0.152395915161037,-0.01946763445883104,-0.0012266245531850073,0.0948348781036662,Samsung SDS,LG CNS IPO
2024-12-02,149100.0,150000.0,146900.0,148600.0,113010.0,18.92,018260,Samsung SDS,0.012951601908657073,-40,0.1673212882953652,-0.0005822688942184184,0.013533870802875492,0.10836874890654169,Samsung SDS,LG CNS IPO
2024-12-03,150500.0,151200.0,136800.0,138000.0,533405.0,18.91,018260,Samsung SDS,-0.07133243606998652,-39,0.08405341712490189,0.018586421563834277,-0.08991885763382079,0.018449891272720897,Samsung SDS,LG CNS IPO
2024-12-04,135600.0,137700.0,133600.0,136500.0,262347.0,18.95,018260,Samsung SDS,-0.010869565217391353,-38,0.0722702278083267,-0.014439422423103032,0.0035698572057116795,0.022019748478432577,Samsung SDS,LG CNS IPO
2024-12-05,136500.0,137900.0,135300.0,136100.0,139220.0,18.95,018260,Samsung SDS,-0.00293040293040292,-37,0.06912804399057348,-0.008989448051948123,0.0060590451215452035,0.02807879359997778,Samsung SDS,LG CNS IPO
2024-12-06,135500.0,139400.0,134400.0,136100.0,188270.0,18.97,018260,Samsung SDS,0.0,-36,0.06912804399057348,-0.005606404979830892,0.005606404979830892,0.03368519857980867,Samsung SDS,LG CNS IPO
2024-12-09,136100.0,136100.0,131300.0,132400.0,145952.0,18.94,018260,Samsung SDS,-0.027185892725936855,-35,0.04006284367635504,-0.027831773853452813,0.000645881127515957,0.03433107970732463,Samsung SDS,LG CNS IPO
2024-12-10,133500.0,137800.0,133400.0,136900.0,129403.0,18.96,018260,Samsung SDS,0.03398791540785506,-34,0.07541241162608014,0.024256750459632936,0.009731164948222126,0.044062244655546756,Samsung SDS,LG CNS IPO
2024-12-11,136100.0,139000.0,135400.0,137900.0,147862.0,18.97,018260,Samsung SDS,0.007304601899196461,-33,0.08326787117046353,0.010203321973331514,-0.0028987200741350527,0.0411635245814117,Samsung SDS,LG CNS IPO
2024-12-12,138700.0,140900.0,137600.0,138500.0,222106.0,19.0,018260,Samsung SDS,0.00435097897026826,-32,0.08798114689709347,0.01621692439334943,-0.01186594542308117,0.029297579158330533,Samsung SDS,LG CNS IPO
2024-12-13,138100.0,140400.0,138000.0,140400.0,106808.0,19.02,018260,Samsung SDS,0.013718411552346543,-31,0.10290652003142187,0.004971556572607394,0.00874685497973915,0.03804443413806968,Samsung SDS,LG CNS IPO
2024-12-16,140500.0,141600.0,138400.0,138700.0,96854.0,19.01,018260,Samsung SDS,-0.012108262108262102,-30,0.08955223880597019,-0.0022008771437506125,-0.00990738496451149,0.028137049173558193,Samsung SDS,LG CNS IPO
2024-12-17,140000.0,140000.0,133100.0,133700.0,210760.0,18.93,018260,Samsung SDS,-0.03604902667627974,-29,0.050274941084053504,-0.012921007485023894,-0.023128019191255844,0.005009029982302349,Samsung SDS,LG CNS IPO
2024-12-18,133700.0,134400.0,133200.0,134400.0,160688.0,18.92,018260,Samsung SDS,0.005235602094240788,-28,0.055773762765121804,0.01124222060313973,-0.006006618508898942,-0.0009975885265965934,Samsung SDS,LG CNS IPO
2024-12-19,132500.0,132800.0,129200.0,132000.0,207331.0,18.87,018260,Samsung SDS,-0.017857142857142905,-27,0.03692065985860182,-0.019521580402748318,0.0016644375456054128,0.0006668490190088194,Samsung SDS,LG CNS IPO
2024-12-20,131100.0,134000.0,130100.0,134000.0,303766.0,18.94,018260,Samsung SDS,0.015151515151515138,-26,0.05263157894736836,-0.013046351906663922,0.02819786705817906,0.02886471607718788,Samsung SDS,LG CNS IPO
2024-12-23,135500.0,135500.0,131200.0,134000.0,89085.0,18.53,018260,Samsung SDS,0.0,-25,0.05263157894736836,0.015747769481937457,-0.015747769481937457,0.013116946595250423,Samsung SDS,LG CNS IPO
2024-12-24,133600.0,133900.0,131700.0,131900.0,68557.0,18.52,018260,Samsung SDS,-0.015671641791044744,-24,0.03613511390416346,-0.0006101531115761949,-0.015061488679468549,-0.001944542084218126,Samsung SDS,LG CNS IPO
2024-12-26,132700.0,132700.0,129000.0,129300.0,143804.0,18.49,018260,Samsung SDS,-0.019711902956785488,-23,0.01571091908876676,-0.004445773851474266,-0.015266129105311221,-0.017210671189529347,Samsung SDS,LG CNS IPO
2024-12-27,128000.0,128700.0,125400.0,127800.0,147086.0,18.5,018260,Samsung SDS,-0.011600928074245953,-22,0.003927729772191579,-0.010248305325414653,-0.0013526227488313003,-0.018563293938360648,Samsung SDS,LG CNS IPO
2024-12-30,127500.0,129100.0,126600.0,127800.0,118374.0,18.54,018260,Samsung SDS,0.0,-21,0.003927729772191579,-0.0021956361731060303,0.0021956361731060303,-0.016367657765254617,Samsung SDS,LG CNS IPO
2025-01-02,127500.0,128300.0,122500.0,124500.0,171775.0,18.55,018260,Samsung SDS,-0.025821596244131495,-20,-0.021995286724273422,-0.00022921537493370003,-0.025592380869197795,-0.04196003863445241,Samsung SDS,LG CNS IPO
2025-01-03,124400.0,128600.0,124400.0,128000.0,137043.0,18.61,018260,Samsung SDS,0.028112449799196693,-19,0.0054988216810683,0.017916246342134512,0.01019620345706218,-0.03176383517739023,Samsung SDS,LG CNS IPO
2025-01-06,128500.0,130100.0,128200.0,129200.0,104401.0,18.63,018260,Samsung SDS,0.009374999999999911,-18,0.014925373134328401,0.01913248591272443,-0.009757485912724517,-0.04152132109011475,Samsung SDS,LG CNS IPO
2025-01-07,129600.0,130400.0,125400.0,125600.0,161015.0,18.65,018260,Samsung SDS,-0.02786377708978327,-17,-0.01335428122545168,0.001390317603188862,-0.029254094692972132,-0.07077541578308688,Samsung SDS,LG CNS IPO
2025-01-08,125000.0,132000.0,125000.0,129900.0,195346.0,18.72,018260,Samsung SDS,0.03423566878980888,-16,0.0204241948153967,0.011616708799807585,0.022618959990001297,-0.048156455793085584,Samsung SDS,LG CNS IPO
2025-01-09,129500.0,130200.0,127400.0,127700.0,134211.0,18.72,018260,Samsung SDS,-0.016936104695919885,-15,0.003142183817753441,0.0003371611035083433,-0.017273265799428228,-0.06542972159251381,Samsung SDS,LG CNS IPO
2025-01-10,128000.0,129000.0,126300.0,128000.0,117046.0,18.73,018260,Samsung SDS,0.002349256068911565,-14,0.0054988216810683,-0.002426741742337035,0.0047759978112486,-0.06065372378126521,Samsung SDS,LG CNS IPO
2025-01-13,128000.0,128400.0,124400.0,125000.0,133627.0,18.71,018260,Samsung SDS,-0.0234375,-13,-0.01806755695208173,-0.010422214979052269,-0.013015285020947731,-0.07366900880221294,Samsung SDS,LG CNS IPO
2025-01-14,125500.0,125800.0,124100.0,124300.0,121896.0,18.74,018260,Samsung SDS,-0.005600000000000049,-12,-0.02356637863315003,0.003149150853966276,-0.008749150853966325,-0.08241815965617927,Samsung SDS,LG CNS IPO
2025-01-15,124800.0,126000.0,122600.0,123600.0,168611.0,18.79,018260,Samsung SDS,-0.005631536604987941,-11,-0.02906520031421833,-0.00023624569552338492,-0.005395290909464556,-0.08781345056564382,Samsung SDS,LG CNS IPO
2025-01-16,124700.0,125300.0,124000.0,125200.0,130493.0,18.82,018260,Samsung SDS,0.012944983818770295,-10,-0.01649646504320501,0.012287679078504032,0.0006573047402662624,-0.08715614582537756,Samsung SDS,LG CNS IPO
2025-01-17,125000.0,125000.0,123200.0,124000.0,116390.0,18.83,018260,Samsung SDS,-0.009584664536741228,-9,-0.025923016496465,-0.0015588587887586103,-0.008025805747982617,-0.09518195157336018,Samsung SDS,LG CNS IPO
2025-01-20,124400.0,124600.0,122900.0,124600.0,85488.0,18.84,018260,Samsung SDS,0.004838709677419395,-8,-0.02120974076983506,-0.0013869350716252393,0.006225644749044634,-0.08895630682431555,Samsung SDS,LG CNS IPO
2025-01-21,125700.0,126400.0,122000.0,123200.0,153664.0,18.83,018260,Samsung SDS,-0.011235955056179803,-7,-0.03220738413197177,-0.0008015713973928973,-0.010434383658786905,-0.09939069048310245,Samsung SDS,LG CNS IPO
2025-01-22,123400.0,126900.0,122800.0,126100.0,150220.0,18.87,018260,Samsung SDS,0.023538961038961137,-6,-0.00942655145325999,0.011528853905632408,0.012010107133328729,-0.08738058334977372,Samsung SDS,LG CNS IPO
2025-01-23,126100.0,128900.0,120900.0,121400.0,302700.0,18.78,018260,Samsung SDS,-0.03727200634417127,-5,-0.0463472113118617,-0.012394682496682519,-0.024877323847488753,-0.11225790719726247,Samsung SDS,LG CNS IPO
2025-01-24,121200.0,121200.0,113100.0,113700.0,793055.0,18.37,018260,Samsung SDS,-0.06342668863261947,-4,-0.10683424980361356,0.008471510520813297,-0.07189819915343276,-0.18415610635069524,Samsung SDS,LG CNS IPO
2025-01-31,114900.0,120700.0,114700.0,120700.0,407844.0,18.65,018260,Samsung SDS,0.06156552330694809,-3,-0.05184603299293011,-0.007659255755282368,0.06922477906223046,-0.11493132728846478,Samsung SDS,LG CNS IPO
2025-02-03,119200.0,123200.0,118300.0,122700.0,261098.0,18.66,018260,Samsung SDS,0.016570008285004212,-2,-0.03613511390416335,-0.025192959318654062,0.041762967603658274,-0.0731683596848065,Samsung SDS,LG CNS IPO
2025-02-04,125000.0,128000.0,123900.0,125700.0,345751.0,18.57,018260,Samsung SDS,0.02444987775061125,-1,-0.01256873527101332,0.011304223802441005,0.013145653948170244,-0.06002270573663626,Samsung SDS,LG CNS IPO
2025-02-05,125800.0,129500.0,124800.0,127300.0,254589.0,18.55,018260,Samsung SDS,0.012728719172633296,0,0.0,0.011113394501327756,0.0016153246713055402,-0.05840738106533072,Samsung SDS,LG CNS IPO
2025-02-06,127900.0,128700.0,125700.0,127300.0,127379.0,18.61,018260,Samsung SDS,0.0,1,0.0,0.010951392237583013,-0.010951392237583013,-0.06935877330291373,Samsung SDS,LG CNS IPO
2025-02-07,126100.0,127700.0,125300.0,126400.0,100357.0,18.63,018260,Samsung SDS,-0.0070699135899450205,2,-0.0070699135899450205,-0.005846062875726754,-0.0012238507142182664,-0.070582624017132,Samsung SDS,LG CNS IPO
2025-02-10,126300.0,127100.0,124600.0,126300.0,116998.0,18.64,018260,Samsung SDS,-0.0007911392405063333,3,-0.00785545954438338,-0.0002577401345007502,-0.0005333991060055832,-0.07111602312313758,Samsung SDS,LG CNS IPO
2025-02-11,126300.0,127500.0,124800.0,125500.0,107139.0,18.66,018260,Samsung SDS,-0.006334125098970689,4,-0.014139827179890041,0.007052001570637012,-0.0133861266696077,-0.08450214979274528,Samsung SDS,LG CNS IPO
2025-02-12,126000.0,126800.0,125000.0,126300.0,74412.0,18.68,018260,Samsung SDS,0.0063745019920318224,5,-0.00785545954438338,0.0036785411866642193,0.002695960805367603,-0.08180618898737768,Samsung SDS,LG CNS IPO
2025-02-13,126300.0,126700.0,124800.0,125300.0,130765.0,18.69,018260,Samsung SDS,-0.007917656373713333,6,-0.01571091908876665,0.013647832553102202,-0.021565488926815535,-0.10337167791419322,Samsung SDS,LG CNS IPO
2025-02-14,125400.0,130500.0,125400.0,129000.0,178851.0,18.7,018260,Samsung SDS,0.029529130087789346,7,0.01335428122545168,0.0030505154519446798,0.026478614635844666,-0.07689306327834855,Samsung SDS,LG CNS IPO
2025-02-17,130000.0,131600.0,129500.0,130900.0,130643.0,18.66,018260,Samsung SDS,0.014728682170542573,8,0.028279654359780082,0.007475733775882398,0.007252948394660175,-0.06964011488368838,Samsung SDS,LG CNS IPO
2025-02-18,130100.0,131000.0,128100.0,129600.0,144008.0,18.64,018260,Samsung SDS,-0.009931245225362817,9,0.01806755695208162,0.006278683123788431,-0.016209928349151248,-0.08585004323283962,Samsung SDS,LG CNS IPO
2025-02-19,129600.0,132300.0,129400.0,130900.0,97678.0,18.63,018260,Samsung SDS,0.010030864197530853,10,0.028279654359780082,0.017020644812529184,-0.006989780614998331,-0.09283982384783795,Samsung SDS,LG CNS IPO
2025-02-20,129200.0,131000.0,129200.0,130000.0,98388.0,18.64,018260,Samsung SDS,-0.006875477463712754,11,0.02120974076983506,-0.006535605198538685,-0.0003398722651740682,-0.09317969611301202,Samsung SDS,LG CNS IPO
2025-02-21,130000.0,130000.0,128200.0,129000.0,80338.0,18.61,018260,Samsung SDS,-0.007692307692307665,12,0.01335428122545168,0.0001959262413058216,-0.007888233933613487,-0.10106793004662551,Samsung SDS,LG CNS IPO
2025-02-24,128000.0,129800.0,128000.0,129700.0,61440.0,18.68,018260,Samsung SDS,0.005426356589147252,13,0.01885310290651998,-0.003507146139879014,0.008933502729026266,-0.09213442731759924,Samsung SDS,LG CNS IPO
2025-02-25,129100.0,129500.0,126000.0,126000.0,131991.0,18.64,018260,Samsung SDS,-0.028527370855821133,14,-0.01021209740769835,-0.005662937998767603,-0.02286443285705353,-0.11499886017465277,Samsung SDS,LG CNS IPO
2025-02-26,126000.0,127900.0,124900.0,127100.0,115438.0,18.63,018260,Samsung SDS,0.0087301587301587,15,-0.0015710919088767206,0.0041060111242487984,0.004624147605909901,-0.11037471256874287,Samsung SDS,LG CNS IPO
2025-02-27,126500.0,126900.0,124500.0,126900.0,131436.0,18.61,018260,Samsung SDS,-0.0015735641227380137,16,-0.00314218381775333,-0.00732273417414786,0.0057491700514098465,-0.10462554251733303,Samsung SDS,LG CNS IPO
2025-02-28,125000.0,125600.0,122600.0,123300.0,179173.0,18.58,018260,Samsung SDS,-0.028368794326241176,17,-0.03142183817753341,-0.03393534852674729,0.005566554200506113,-0.09905898831682691,Samsung SDS,LG CNS IPO
2025-03-04,122900.0,123900.0,121300.0,121600.0,95668.0,18.57,018260,Samsung SDS,-0.013787510137875048,18,-0.04477611940298509,-0.0015240170879429193,-0.012263493049932128,-0.11132248136675904,Samsung SDS,LG CNS IPO
2025-03-05,122800.0,124200.0,121700.0,122900.0,108027.0,18.58,018260,Samsung SDS,0.010690789473684292,19,-0.03456402199528674,0.011550385144646791,-0.0008595956709624986,-0.11218207703772154,Samsung SDS,LG CNS IPO
2025-03-06,122600.0,124100.0,121600.0,122300.0,124378.0,18.58,018260,Samsung SDS,-0.004882017900732283,20,-0.03927729772191668,0.007048117179345725,-0.011930135080078008,-0.12411221211779955,Samsung SDS,LG CNS IPO
2025-03-07,121200.0,122200.0,119900.0,120900.0,130135.0,18.57,018260,Samsung SDS,-0.011447260834014705,21,-0.05027494108405339,-0.0049220545307744334,-0.006525206303240272,-0.13063741842103982,Samsung SDS,LG CNS IPO
2025-03-10,120100.0,121500.0,119000.0,119600.0,119796.0,18.58,018260,Samsung SDS,-0.010752688172043001,22,-0.06048703849175174,0.0026955544806277487,-0.01344824265267075,-0.14408566107371057,Samsung SDS,LG CNS IPO
2025-03-11,118000.0,119800.0,117100.0,118500.0,106466.0,18.59,018260,Samsung SDS,-0.009197324414715768,23,-0.06912804399057348,-0.012756819004119957,0.0035594945894041885,-0.14052616648430638,Samsung SDS,LG CNS IPO
2025-03-12,118800.0,120100.0,118200.0,119100.0,121528.0,18.67,018260,Samsung SDS,0.005063291139240533,24,-0.06441476826394343,0.014667402269861407,-0.009604111130620874,-0.15013027761492725,Samsung SDS,LG CNS IPO
2025-03-13,119100.0,121800.0,118600.0,119200.0,160573.0,18.68,018260,Samsung SDS,0.0008396305625524292,25,-0.06362922230950507,-0.00045828446260332,0.0012979150251557492,-0.1488323625897715,Samsung SDS,LG CNS IPO
2025-03-14,119500.0,120900.0,118600.0,120200.0,109152.0,18.68,018260,Samsung SDS,0.008389261744966348,26,-0.055773762765121804,-0.0028286784476460047,0.011217940192612352,-0.13761442239715915,Samsung SDS,LG CNS IPO
2025-03-17,121000.0,123000.0,120400.0,122800.0,120017.0,18.65,018260,Samsung SDS,0.021630615640598982,27,-0.0353495679497251,0.017273492417275715,0.004357123223323267,-0.13325729917383589,Samsung SDS,LG CNS IPO
2025-03-18,123600.0,124200.0,121600.0,121700.0,96542.0,18.65,018260,Samsung SDS,-0.00895765472312704,28,-0.04399057344854673,0.0006320168231388479,-0.009589671546265888,-0.14284697072010177,Samsung SDS,LG CNS IPO
2025-03-19,122000.0,123300.0,121000.0,122100.0,96307.0,18.72,018260,Samsung SDS,0.0032867707477404196,29,-0.0408483896307934,0.006231960617683718,-0.002945189869943299,-0.14579216059004507,Samsung SDS,LG CNS IPO
2025-03-20,122300.0,123800.0,122100.0,122500.0,109626.0,18.79,018260,Samsung SDS,0.003276003276003303,30,-0.03770620581304007,0.0032260273451469867,4.997593085631635e-05,-0.14574218465918876,Samsung SDS,LG CNS IPO
2025-03-21,122000.0,122800.0,120800.0,121200.0,205785.0,18.78,018260,Samsung SDS,-0.0106122448979592,31,-0.04791830322073842,0.0022866027075196804,-0.01289884760547888,-0.15864103226466764,Samsung SDS,LG CNS IPO
2025-03-24,120500.0,121500.0,119100.0,120300.0,101912.0,18.78,018260,Samsung SDS,-0.007425742574257432,32,-0.054988216810683443,-0.004184432850446229,-0.003241309723811203,-0.16188234198847884,Samsung SDS,LG CNS IPO
2025-03-25,120500.0,121400.0,119800.0,120600.0,79638.0,18.94,018260,Samsung SDS,0.0024937655860348684,33,-0.052631578947368474,-0.0061776472510229885,0.008671412837057857,-0.15321092915142098,Samsung SDS,LG CNS IPO
2025-03-26,121100.0,122700.0,120100.0,121500.0,86443.0,18.97,018260,Samsung SDS,0.00746268656716409,34,-0.04556166535742345,0.010753839154984624,-0.003291152587820534,-0.15650208173924152,Samsung SDS,LG CNS IPO
2025-03-27,120500.0,122000.0,119700.0,121000.0,70109.0,19.09,018260,Samsung SDS,-0.004115226337448541,35,-0.04948939512961503,-0.013914839217228803,0.009799612879780262,-0.14670246885946125,Samsung SDS,LG CNS IPO
2025-03-28,122100.0,122100.0,117700.0,118600.0,118049.0,19.09,018260,Samsung SDS,-0.01983471074380161,36,-0.06834249803613512,-0.0188596743570566,-0.0009750363867450096,-0.14767750524620626,Samsung SDS,LG CNS IPO
2025-03-31,118100.0,118100.0,116000.0,116200.0,132533.0,19.08,018260,Samsung SDS,-0.0202360876897133,37,-0.0871956009426551,-0.030047146576595685,0.009811058886882384,-0.13786644635932388,Samsung SDS,LG CNS IPO
2025-04-01,116400.0,118700.0,116400.0,118100.0,76387.0,19.03,018260,Samsung SDS,0.016351118760757233,38,-0.07227022780832681,0.016230573289482075,0.00012054547127515747,-0.13774590088804872,Samsung SDS,LG CNS IPO
2025-04-02,117600.0,118300.0,114800.0,116900.0,167526.0,19.01,018260,Samsung SDS,-0.010160880609652811,39,-0.0816967792615868,-0.006159301020468799,-0.004001579589184012,-0.14174748047723273,Samsung SDS,LG CNS IPO
2025-04-03,114000.0,117000.0,113800.0,116800.0,89520.0,19.0,018260,Samsung SDS,-0.0008554319931565191,40,-0.08248232521602517,-0.007646077594119505,0.006790645600962986,-0.13495683487626975,Samsung SDS,LG CNS IPO
2025-04-04,116200.0,117900.0,115200.0,117200.0,114275.0,19.04,018260,Samsung SDS,0.003424657534246478,41,-0.07934014139827184,-0.008557526038524887,0.011982183572771365,-0.12297465130349838,Samsung SDS,LG CNS IPO
2025-04-07,114500.0,114800.0,111700.0,112300.0,133845.0,19.0,018260,Samsung SDS,-0.04180887372013653,42,-0.11783189316575016,-0.055657859512780905,0.013848985792644375,-0.10912566551085401,Samsung SDS,LG CNS IPO
2025-04-08,113800.0,114100.0,110100.0,110200.0,110012.0,19.0,018260,Samsung SDS,-0.018699910952804988,43,-0.13432835820895528,0.0025899836783782604,-0.021289894631183248,-0.13041556014203726,Samsung SDS,LG CNS IPO
2025-04-09,109600.0,112700.0,109000.0,109600.0,144523.0,19.07,018260,Samsung SDS,-0.005444646098003658,44,-0.13904163393558522,-0.017363327521281224,0.011918681423277566,-0.11849687871875969,Samsung SDS,LG CNS IPO
2025-04-10,113500.0,113600.0,111300.0,113200.0,140874.0,19.1,018260,Samsung SDS,0.03284671532846706,45,-0.11076197957580514,0.06598944936129403,-0.03314273403282697,-0.15163961275158666,Samsung SDS,LG CNS IPO
2025-04-11,111500.0,115300.0,111400.0,115300.0,110312.0,19.16,018260,Samsung SDS,0.018551236749116518,46,-0.09426551453260013,-0.00504691091425169,0.023598147663368207,-0.12804146508821845,Samsung SDS,LG CNS IPO
2025-04-14,115300.0,116300.0,114500.0,114900.0,90051.0,19.18,018260,Samsung SDS,-0.003469210754553309,47,-0.09740769835035346,0.009524318458351111,-0.01299352921290442,-0.14103499430112287,Samsung SDS,LG CNS IPO
2025-04-15,115000.0,116100.0,114400.0,115800.0,88867.0,19.18,018260,Samsung SDS,0.007832898172323688,48,-0.09033778476040843,0.008762607445773174,-0.0009297092734494861,-0.14196470357457236,Samsung SDS,LG CNS IPO
2025-04-16,115500.0,116500.0,115300.0,115400.0,51045.0,19.21,018260,Samsung SDS,-0.003454231433506094,49,-0.09347996857816188,-0.012101347778526783,0.008647116345020689,-0.13331758722955167,Samsung SDS,LG CNS IPO
2025-04-17,115900.0,116300.0,115100.0,116200.0,77648.0,19.24,018260,Samsung SDS,0.006932409012131657,50,-0.0871956009426551,0.009389441168899726,-0.0024570321567680686,-0.13577461938631974,Samsung SDS,LG CNS IPO
2025-04-18,115900.0,116700.0,115400.0,116400.0,41471.0,19.26,018260,Samsung SDS,0.001721170395869276,51,-0.0856245090337785,0.0052663323092119185,-0.0035451619133426426,-0.13931978129966238,Samsung SDS,LG CNS IPO
2025-04-21,116800.0,117500.0,116000.0,116900.0,35843.0,19.25,018260,Samsung SDS,0.004295532646048095,52,-0.0816967792615868,0.0020133525541390362,0.0022821800919090585,-0.13703760120775332,Samsung SDS,LG CNS IPO
2025-04-22,116700.0,119200.0,116300.0,117800.0,81096.0,19.27,018260,Samsung SDS,0.007698887938409005,53,-0.07462686567164178,-0.0007153133313508864,0.008414201269759891,-0.12862339993799343,Samsung SDS,LG CNS IPO
2025-04-23,119100.0,119200.0,117500.0,119200.0,78977.0,19.28,018260,Samsung SDS,0.011884550084889645,54,-0.06362922230950507,0.015651642376862007,-0.0037670922919723626,-0.1323904922299658,Samsung SDS,LG CNS IPO
2025-04-24,119000.0,125500.0,117700.0,124300.0,331275.0,19.36,018260,Samsung SDS,0.04278523489932895,55,-0.02356637863315003,-0.0012789242781798826,0.04406415917750883,-0.08832633305245696,Samsung SDS,LG CNS IPO
2025-04-25,124500.0,125800.0,122900.0,123400.0,143492.0,19.34,018260,Samsung SDS,-0.007240547063555924,56,-0.030636292223095052,0.009503118148695977,-0.0167436652122519,-0.10506999826470886,Samsung SDS,LG CNS IPO
2025-04-28,123400.0,128300.0,123400.0,127400.0,201789.0,19.29,018260,Samsung SDS,0.03241491085899506,57,0.0007855459544383603,0.0010053803558103258,0.031409530503184735,-0.07366046776152413,Samsung SDS,LG CNS IPO
2025-04-29,127300.0,128600.0,126700.0,128300.0,102970.0,19.31,018260,Samsung SDS,0.007064364207221452,58,0.00785545954438338,0.006497022198159064,0.0005673420090623882,-0.07309312575246174,Samsung SDS,LG CNS IPO
2025-04-30,128400.0,129400.0,127800.0,128400.0,109613.0,19.23,018260,Samsung SDS,0.000779423226812126,59,0.008641005498821741,-0.0034341355411589003,0.004213558767971026,-0.06887956698449071,Samsung SDS,LG CNS IPO
2025-05-02,127500.0,129200.0,127000.0,128800.0,94377.0,19.25,018260,Samsung SDS,0.0031152647975076775,60,0.01178318931657496,0.0012438346091112606,0.0018714301883964168,-0.0670081367960943,Samsung SDS,LG CNS IPO
2025-05-07,129200.0,129500.0,127200.0,128000.0,121371.0,19.28,018260,Samsung SDS,-0.006211180124223614,61,0.0054988216810683,0.005473105215662244,-0.011684285339885858,-0.07869242213598016,Samsung SDS,LG CNS IPO
2025-05-08,127200.0,130100.0,126800.0,128500.0,129968.0,19.28,018260,Samsung SDS,0.00390625,62,0.009426551453260101,0.002206853679384446,0.0016993963206155538,-0.0769930258153646,Samsung SDS,LG CNS IPO
2025-05-09,128500.0,129500.0,127100.0,129000.0,72175.0,19.28,018260,Samsung SDS,0.0038910505836575737,63,0.01335428122545168,-0.0008567618279653466,0.00474781241162292,-0.07224521340374168,Samsung SDS,LG CNS IPO
2024-11-04,131100.0,133200.0,130500.0,132500.0,38381.0,1.62,307950,Hyundai AutoEver,,-60,-0.11607738492328223,,,0.0,Hyundai AutoEver,LG CNS IPO
