date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-07-21,3251.13,3252.25,3215.91,3215.91,990326,0.0,KOSPI,KOSPI,naver-finance
2021-07-22,3235.17,3253.75,3235.17,3250.21,712983,0.0,KOSPI,KOSPI,naver-finance
2021-07-23,3253.44,3264.01,3246.09,3254.42,805048,0.0,KOSPI,KOSPI,naver-finance
2021-07-26,3265.99,3265.99,3224.95,3224.95,826066,0.0,KOSPI,KOSPI,naver-finance
2021-07-27,3244.43,3252.85,3230.75,3232.53,991938,0.0,KOSPI,KOSPI,naver-finance
2021-07-28,3226.06,3243.21,3210.9,3236.86,868602,0.0,KOSPI,KOSPI,naver-finance
2021-07-29,3248.49,3252.26,3232.5,3242.65,694823,0.0,KOSPI,KOSPI,naver-finance
2021-07-30,3234.37,3234.66,3202.32,3202.32,687861,0.0,KOSPI,KOSPI,naver-finance
2021-08-02,3218.42,3223.04,3194.0,3223.04,561003,0.0,KOSPI,KOSPI,naver-finance
2021-08-03,3221.57,3237.14,3213.2,3237.14,653512,0.0,KOSPI,KOSPI,naver-finance
2021-08-04,3246.65,3283.14,3237.55,3280.38,632241,0.0,KOSPI,KOSPI,naver-finance
2021-08-05,3283.25,3296.17,3273.33,3276.13,680941,0.0,KOSPI,KOSPI,naver-finance
2021-08-06,3277.06,3288.17,3261.93,3270.36,941361,0.0,KOSPI,KOSPI,naver-finance
2021-08-09,3258.1,3275.15,3251.74,3260.42,707654,0.0,KOSPI,KOSPI,naver-finance
2021-08-10,3272.44,3272.44,3232.46,3243.19,730349,0.0,KOSPI,KOSPI,naver-finance
2021-08-11,3235.36,3250.21,3217.65,3220.62,618092,0.0,KOSPI,KOSPI,naver-finance
2021-08-12,3213.58,3229.59,3202.11,3208.38,643282,0.0,KOSPI,KOSPI,naver-finance
2021-08-13,3205.75,3209.72,3146.76,3171.29,696468,0.0,KOSPI,KOSPI,naver-finance
2021-08-17,3169.74,3179.49,3134.48,3143.09,690842,0.0,KOSPI,KOSPI,naver-finance
2021-08-18,3141.98,3175.88,3124.56,3158.93,622791,0.0,KOSPI,KOSPI,naver-finance
